"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.125,-0.0803,0.115,0.183,0.1881,-0.0622,0.1375,0.3124,0.0581,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.125,1,0.5786,0.3082,0.0826,-0.4389,-0.3254,-0.3427,0.125,0.2894,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0803,0.5786,1,0.2364,0.1763,-0.3454,-0.3001,-0.4148,0.1401,0.0612,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.115,0.3082,0.2364,1,0.2521,-0.1804,-0.3484,-0.4081,0.2763,0.0202,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.183,0.0826,0.1763,0.2521,1,0.0445,-0.0459,-0.2461,0.0366,0.1327,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1881,-0.4389,-0.3454,-0.1804,0.0445,1,0.3939,0.4336,-0.1235,-0.1396,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0622,-0.3254,-0.3001,-0.3484,-0.0459,0.3939,1,0.355,-0.2184,-0.0099,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1375,-0.3427,-0.4148,-0.4081,-0.2461,0.4336,0.355,1,-0.2425,-0.2749,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3124,0.125,0.1401,0.2763,0.0366,-0.1235,-0.2184,-0.2425,1,0.2682,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0581,0.2894,0.0612,0.0202,0.1327,-0.1396,-0.0099,-0.2749,0.2682,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8335,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6802,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8287,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9007,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8828,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9417,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5691,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9898,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9805
