"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,-0.1117,0,0,0,0,0,0,0,0,0,0,0,-0.5682,0,0,-0.3086,0
"A_Cmpn",0,0,-0.0465,0,0,0,0,0,0,0.4944,0,0,0,0,0,0,0,0
"A_Rspct",-0.3627,0,0,0.445,0,0,0,0,0,0,0.4527,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.3806,0,0,0,0,-0.3389,0,0,0,0,0.4538,0,0,0
"N_Anxty",0,0,0,0,0,0.1913,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.1277,0,0,0,0,0,0,0.5408,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,-0.0261,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.0218,0,0,0,0,0,0,0,0.3699,0
