"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.002,0.0114,-0.3134,-0.0252,-0.0504,0.2093,0.1588,-0.0017,0.0986,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.002,1,0.6695,0.3941,0.2633,-0.4127,-0.3376,-0.4243,0.068,0.1425,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0114,0.6695,1,0.6333,0.3788,-0.3267,-0.0301,-0.447,-0.2315,0.1228,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.3134,0.3941,0.6333,1,0.6528,-0.0667,0.168,-0.4529,-0.2617,-0.007,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0252,0.2633,0.3788,0.6528,1,-0.1834,0.1125,-0.372,-0.2258,0.0037,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0504,-0.4127,-0.3267,-0.0667,-0.1834,1,0.3666,0.4567,0.0548,-0.1858,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2093,-0.3376,-0.0301,0.168,0.1125,0.3666,1,0.0785,-0.085,-0.0956,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1588,-0.4243,-0.447,-0.4529,-0.372,0.4567,0.0785,1,0.1531,-0.2147,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0017,0.068,-0.2315,-0.2617,-0.2258,0.0548,-0.085,0.1531,1,0.3455,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0986,0.1425,0.1228,-0.007,0.0037,-0.1858,-0.0956,-0.2147,0.3455,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.1891,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.4146,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8973,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4102,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5868,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6184,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5763,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9756
