"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1562,0,0,0,0,-0.2224,0,0,0,0,-0.4089,0,0.3114,0,-0.2757,0,0,0,0,0,0,0,-0.3262,0.5471,0,0,0,0,0,0,0
"A_Rspct",0,0.221,0,0,0,0,0,0,-0.2812,0,0,0,0.3729,0,0,0,0,0,0,0,0,0,0,0,0,-0.4084,0,0,0,0,0
"A_Trust",0,0,-0.0061,0,0,0,0,0,0,0,0,0,0.3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3752,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0207,0,0,-0.3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.4031,0,0,0,-0.0724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.0896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.3472,0,0,0,0.049,0,0,-0.3305,0,0,0,0,0,0,0,0,0.2884,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,-0.3123,0,-0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4018,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.3361,0,0,0,0,0,0,0,0,0,0,-0.2883,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5121,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.3111,0,0,0,0,0,0,0,0,0,0,0,0,0.4306,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3083,0
"O_CrtvImag",0,0,0,0,0,0,0,-0.3038,0,0,0,0,0,0.1197,-0.4378,0,0.3308,0,0,0,0,0,0,0,0,0,-0.2855,-0.3083,0,0,0.4207
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3717
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
