"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1289,0,0,0,0,0,0
"A_Rspct",0,0.111,0,0,0,0,0,0,0,0,0,0,0.1106,0.1105,0,0,0,0,0,0,0,0,0.1098,0,0.1084,0,0,0,0,0
"A_Trust",0,0,0.1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.3516,0,0,0,0,0,0
"C_Org",0,0,0,0.1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1323,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1407,0,0,0,0,0,0,0,0,0,0,0.1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0.1305,0.137,0.1227,0,0,0,0,0,0,0,0,0,0,0,0,0.1167,0,0,0.1157,0,0,0,0,0,0,0
"E_Assert",0.1333,0,0,0,0,0,0.1184,0.1113,0.1281,0,0,0,0,0,0,0,0.1094,0,0,0,0.1144,0,0,0,0.1062,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1377,0,0,0,0.1348,0,0,0.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0.1475,0,0,0.1239,0,0,0.1394,0,0.1608,0,0,0,0,0,0,0.1863,0,0,0,0.1352,0,0,0,0,0,0.1324,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1525,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0.1095,0,0,0.1181,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1102,0,0,0,0,0.1118,0,0,0,0,0,0.1167,0,0,0,0,0,0,0.1162,0,0,0,0,0
"O_AesSens",0.1609,0,0,0,0,0,0,0,0.1575,0,0,0,0.1433,0,0,0,0.1462,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0.1107,0,0,0,0,0,0,0,0,0.1097,0.108,0.1073,0,0,0.1122,0,0,0,0,0,0,0,0.1074,0,0,0.132
"O_IntCur",0,0,0,0,0,0,0,0,0,0.1837,0,0.1854,0,0,0.1616,0,0,0,0,0,0,0,0,0.1638,0,0,0,0,0.2372,0
