"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.0505,0,-0.3062,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.2709,0,0.2044,0,0,0,-0.3632,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.038,0,0,0,0,0,0,-0.2798,0,0,0.3395,0,0,0
"N_Anxty",0,0,0,0,0,0.0446,0,0,0,0,0,0,0,0,0,0.3912,0,0
"N_EmoVol",0,0,0,0,0,0,-0.0512,0,0,0,0,-0.3102,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,-0.1514,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.045,0,0,0,0,0,0,0,0,0
